image_path,xmin,ymin,xmax,ymax,label
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,190,212,199,221,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,141,220,153,229,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,131,261,142,273,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,122,214,135,225,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,154,223,168,241,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,141,262,157,275,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,158,252,175,271,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,240,228,250,239,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,238,205,255,223,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,264,272,277,283,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,247,263,269,275,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,186,251,200,268,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,196,255,213,270,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,29,260,48,270,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,31,291,44,308,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,87,274,96,290,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,75,273,88,292,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,174,265,195,279,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,36,324,51,335,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,28,333,48,346,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,34,340,46,355,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,44,393,62,408,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,209,345,227,365,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,95,375,111,387,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,69,409,86,426,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,194,387,208,400,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,109,422,120,435,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,124,474,142,486,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,104,471,122,485,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,137,500,150,513,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,210,442,224,454,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,222,439,237,454,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,196,440,214,458,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,150,389,165,400,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,367,443,383,455,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,476,466,491,480,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,348,440,363,454,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,451,393,465,407,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,420,414,437,425,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,421,435,440,449,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,328,376,340,390,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,477,364,490,382,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,242,380,258,395,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,311,316,325,329,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,176,286,190,304,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,379,199,399,218,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,458,266,471,282,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,444,318,460,334,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,412,345,420,356,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,418,342,430,355,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,397,363,410,374,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,283,376,295,389,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,408,506,424,519,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,20,311,35,327,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,1,197,15,212,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,256,378,276,393,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,202,317,214,330,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,186,165,202,178,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,240,54,256,66,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,236,45,250,59,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,191,13,204,26,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,154,99,167,113,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,436,73,449,86,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,338,40,353,51,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D201803347_2019-05-21 19_31_10-lv0-34945-46364-2008-2084.jpeg,183,23,198,36,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,43,63,58,77,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,80,55,95,68,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,97,56,111,69,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,89,118,103,132,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,144,161,164,180,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,157,55,171,71,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,168,68,180,81,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,175,58,185,70,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,187,67,196,82,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,195,66,208,83,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,213,65,237,82,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,234,53,246,62,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,249,80,271,100,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,209,88,231,99,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,296,66,314,81,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,379,65,401,81,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,339,73,356,90,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,317,72,329,85,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,460,71,484,85,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,441,78,468,92,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,447,89,465,106,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,472,97,486,113,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,425,101,437,113,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,485,95,501,115,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,421,85,437,100,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,387,97,404,110,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,436,93,449,108,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,443,104,463,114,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,455,110,469,123,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,473,132,485,145,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,484,119,501,146,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,460,142,476,161,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,396,117,410,132,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,387,128,413,142,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,427,109,444,125,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,419,158,436,170,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,377,159,394,176,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,356,120,373,138,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,368,134,387,151,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,367,159,380,176,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,321,113,344,130,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,302,139,322,153,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,292,122,307,131,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,288,180,300,189,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,332,163,344,172,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,314,169,332,180,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,322,136,338,146,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,347,135,357,147,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,332,203,349,216,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,406,163,419,177,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,445,147,461,156,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,430,165,461,189,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,421,178,436,193,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,465,179,475,195,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,474,182,495,200,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,488,152,505,168,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,452,222,466,237,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,459,248,484,261,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,426,198,449,214,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,441,188,461,206,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,443,241,462,253,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,454,267,471,289,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-83426-40817-2032-2033.jpeg,441,268,457,292,ring_cell_cancer
